npi,provider_type,state,entity_code,anomaly_score_raw,isolation_forest_anomaly_flag,risk_score_0_100,risk_category,lof_anomaly_flag,leie_excluded_match,top_risk_reasons
1003108606,Infectious Disease,MD,I,-0.18203865381477152,0,5.23,Low,0,0,unusually low year-over-year payment change (z=-4.1 vs. population median); unusually low year-over-year service volume change (z=-4.0 vs. population median); unusually low year-over-year beneficiary count change (z=-3.6 vs. population median)
1003009424,Physician Assistant,CT,I,-0.18200123619960723,0,5.23,Low,0,0,unusually high multi-year service-volume trend (z=4.4 vs. population median); unusually low year-over-year beneficiary count change (z=-3.9 vs. population median); unusually low year-over-year service volume change (z=-3.7 vs. population median)
1003044728,Hospice and Palliative Care,CA,I,-0.18202350050386618,0,5.23,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=3.3 vs. population median); unusually high submitted charge per service (z=2.4 vs. population median); unusually high service-concentration deviation from specialty peers (z=2.3 vs. population median)
1003158221,Internal Medicine,MO,I,-0.18208052118934598,0,5.22,Low,0,0,unusually high 5-year average service concentration (HHI) (z=2.0 vs. population median); unusually high service-concentration deviation from specialty peers (z=2.0 vs. population median); unusually high service concentration (HHI) across billing codes (z=2.0 vs. population median)
1003043548,Radiation Oncology,MA,I,-0.18207106627146763,0,5.22,Low,0,0,unusually high total submitted charges (z=3.2 vs. population median); unusually high 5-year average total payment (z=2.7 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=2.5 vs. population median)
1003106220,Hematology-Oncology,MA,I,-0.18215582442638917,0,5.2,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=2.9 vs. population median); unusually high submitted charge per service (z=2.6 vs. population median); unusually high total submitted charges (z=2.4 vs. population median)
1003077249,General Surgery,GA,I,-0.18221438445733812,0,5.18,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=3.9 vs. population median); unusually high year-over-year service volume change (z=3.0 vs. population median); unusually high year-over-year payment change (z=2.0 vs. population median)
1003078429,Gastroenterology,IN,I,-0.1822919208881693,0,5.16,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=2.3 vs. population median); unusually high payment per service (z=1.8 vs. population median); unusually high 5-year average payment per service (z=1.8 vs. population median)
1003046525,General Surgery,GA,I,-0.18235537506192928,0,5.15,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=5.8 vs. population median); unusually low year-over-year payment-per-service change (z=-3.0 vs. population median); unusually high 5-year average service concentration (HHI) (z=2.4 vs. population median)
1003118076,Obstetrics & Gynecology,PA,I,-0.18235350251987675,0,5.15,Low,0,0,unusually high multi-year payment trend (z=9.7 vs. population median); unusually high multi-year service-volume trend (z=8.1 vs. population median); unusually high 5-year average service concentration (HHI) (z=2.4 vs. population median)
1003126202,Physical Therapist in Private Practice,NC,I,-0.18239401184407067,0,5.14,Low,0,0,unusually high services per beneficiary (z=11.9 vs. population median); unusually high 5-year average services per beneficiary (z=10.3 vs. population median); unusually low year-over-year payment change (z=-3.3 vs. population median)
1003161811,Emergency Medicine,MI,I,-0.1824572567002729,0,5.12,Low,0,0,unusually low payment-per-service deviation from specialty peers (z=-1.9 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=1.6 vs. population median); unusually high submitted charge per service (z=1.4 vs. population median)
1003047267,General Surgery,IL,I,-0.18255619004663737,0,5.1,Low,0,0,unusually low multi-year payment trend (z=-2.0 vs. population median); unusually high year-over-year payment-per-service change (z=1.8 vs. population median); unusually low year-over-year service volume change (z=-1.7 vs. population median)
1003010174,Nephrology,NY,I,-0.18259292599254529,0,5.09,Low,0,0,unusually high total submitted charges (z=3.2 vs. population median); unusually high total Medicare payment received (z=2.5 vs. population median); unusually high services per billing code (z=2.3 vs. population median)
1003015850,Nephrology,OH,I,-0.18260095040750146,0,5.09,Low,0,0,unusually high year-over-year payment change (z=9.1 vs. population median); unusually high year-over-year service volume change (z=7.7 vs. population median); unusually high year-over-year beneficiary count change (z=6.0 vs. population median)
1003078072,Emergency Medicine,IL,I,-0.18264014277503948,0,5.08,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=2.8 vs. population median); unusually high 5-year average payment per service (z=2.8 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=2.7 vs. population median)
1003074154,Hospitalist,SC,I,-0.1827384492871818,0,5.06,Low,0,0,unusually high total submitted charges (z=3.0 vs. population median); unusually high 5-year average total payment (z=2.2 vs. population median); unusually high services per beneficiary (z=2.1 vs. population median)
1003122805,"Psychologist, Clinical",IA,I,-0.18273970181850713,0,5.06,Low,0,0,unusually high year-over-year payment-per-service change (z=2.4 vs. population median); unusually low year-over-year beneficiary count change (z=-2.0 vs. population median); unusually high services per billing code (z=1.8 vs. population median)
1003105966,Emergency Medicine,WV,I,-0.1827062272421896,0,5.06,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=3.9 vs. population median); unusually low charge-per-service deviation from specialty peers (z=-1.7 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-1.6 vs. population median)
1003034018,Obstetrics & Gynecology,CA,I,-0.18273706750996854,0,5.06,Low,0,0,unusually high multi-year payment trend (z=7.3 vs. population median); unusually high multi-year service-volume trend (z=4.0 vs. population median); unusually high charge-per-service deviation from specialty peers (z=3.1 vs. population median)
1003044751,Otolaryngology,PA,I,-0.18282537020690076,0,5.04,Low,0,0,unusually low year-over-year payment-per-service change (z=-3.3 vs. population median); unusually high charge-per-service deviation from specialty peers (z=3.3 vs. population median); unusually high service-concentration deviation from specialty peers (z=2.5 vs. population median)
1003034828,Emergency Medicine,NE,I,-0.1828379112658004,0,5.03,Low,0,0,unusually high submitted charge per service (z=6.5 vs. population median); unusually high total submitted charges (z=3.4 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-1.9 vs. population median)
1003135435,Internal Medicine,MD,I,-0.1828367277761715,0,5.03,Low,0,0,unusually high 5-year average service concentration (HHI) (z=1.8 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.7 vs. population median); unusually high service-concentration deviation from specialty peers (z=1.7 vs. population median)
1003009176,Physician Assistant,FL,I,-0.18297483875646414,0,5.0,Low,0,0,unusually low year-over-year payment change (z=-4.4 vs. population median); unusually low year-over-year service volume change (z=-4.0 vs. population median); unusually low year-over-year beneficiary count change (z=-3.9 vs. population median)
1003027764,Medical Oncology,SC,I,-0.18303938400254083,0,4.98,Low,0,0,unusually high services per billing code (z=2.8 vs. population median); unusually high total Medicare payment received (z=2.6 vs. population median); unusually high 5-year average total payment (z=2.0 vs. population median)
1003073578,Pulmonary Disease,GA,I,-0.18310794515304046,0,4.97,Low,0,0,unusually high 5-year average total payment (z=3.1 vs. population median); unusually high total Medicare payment received (z=3.1 vs. population median); unusually high total beneficiaries served (z=3.0 vs. population median)
1003045808,Pathology,MI,I,-0.18317212746889655,0,4.95,Low,0,0,unusually high total beneficiaries served (z=1.6 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-1.6 vs. population median); unusually low allowed-to-charge ratio (z=-1.6 vs. population median)
1003079476,Podiatry,MD,I,-0.18320468682472246,0,4.94,Low,0,0,unusually high total services billed (z=4.2 vs. population median); unusually high 5-year average total services (z=3.3 vs. population median); unusually high total Medicare payment received (z=3.0 vs. population median)
1003071903,General Surgery,CO,I,-0.18331648333927153,0,4.92,Low,0,0,unusually low year-over-year payment change (z=-3.9 vs. population median); unusually high submitted charge per service (z=3.5 vs. population median); unusually low year-over-year service volume change (z=-3.1 vs. population median)
1003058736,Emergency Medicine,IL,I,-0.1833148262677209,0,4.92,Low,0,0,unusually high submitted charge per service (z=2.9 vs. population median); unusually low year-over-year payment-per-service change (z=-1.9 vs. population median); unusually low multi-year payment trend (z=-1.8 vs. population median)
1003043209,Family Practice,NY,I,-0.18329625854099413,0,4.92,Low,0,0,unusually high multi-year service-volume trend (z=6.9 vs. population median); unusually high multi-year payment trend (z=2.8 vs. population median); unusually low standardized-amount-to-payment ratio (z=-1.6 vs. population median)
1003076761,Anesthesiology,TX,I,-0.1833282214013912,0,4.92,Low,0,0,unusually high submitted charge per service (z=6.2 vs. population median); unusually low standardized-amount-to-payment ratio (z=-2.3 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-2.1 vs. population median)
1003012352,Nurse Practitioner,IN,I,-0.18334033605732697,0,4.91,Low,0,0,unusually high year-over-year payment-per-service change (z=5.8 vs. population median); unusually low year-over-year service volume change (z=-3.6 vs. population median); unusually low year-over-year beneficiary count change (z=-3.5 vs. population median)
1003153966,Nurse Practitioner,MS,I,-0.1833904794223682,0,4.9,Low,0,0,unusually high standardized-amount-to-payment ratio (z=2.0 vs. population median); unusually low service-concentration deviation from specialty peers (z=-1.4 vs. population median); unusually high total beneficiaries served (z=1.4 vs. population median)
1003075532,Emergency Medicine,TX,I,-0.18343767090779145,0,4.89,Low,0,0,unusually high submitted charge per service (z=7.8 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=5.4 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-2.1 vs. population median)
1003048638,Nurse Practitioner,NY,I,-0.18341253866164653,0,4.89,Low,0,0,unusually low year-over-year payment change (z=-4.5 vs. population median); unusually low year-over-year beneficiary count change (z=-4.2 vs. population median); unusually low year-over-year service volume change (z=-3.8 vs. population median)
1003058520,General Surgery,NY,I,-0.18344935380203137,0,4.89,Low,0,0,unusually high year-over-year payment change (z=3.2 vs. population median); unusually high year-over-year payment-per-service change (z=3.2 vs. population median); unusually high year-over-year service volume change (z=1.5 vs. population median)
1003004201,Internal Medicine,TX,I,-0.18346150188474242,0,4.88,Low,0,0,unusually high allowed-to-charge ratio (z=2.5 vs. population median); unusually high payment-to-charge ratio (z=2.1 vs. population median); unusually high payment-to-charge-ratio deviation from specialty peers (z=1.8 vs. population median)
1003141136,Physician Assistant,KY,I,-0.18345637305325174,0,4.88,Low,0,0,unusually low service-concentration deviation from specialty peers (z=-1.5 vs. population median); unusually low 5-year average service concentration (HHI) (z=-1.5 vs. population median); unusually low service concentration (HHI) across billing codes (z=-1.4 vs. population median)
1003055021,Hospitalist,CT,I,-0.18349132584940747,0,4.88,Low,0,0,unusually high multi-year payment trend (z=6.4 vs. population median); unusually high multi-year service-volume trend (z=5.2 vs. population median); unusually high year-over-year service volume change (z=4.4 vs. population median)
1003065921,"Psychologist, Clinical",NV,I,-0.1835304738947549,0,4.87,Low,0,0,unusually high services per beneficiary (z=3.0 vs. population median); unusually high 5-year average total payment (z=2.9 vs. population median); unusually high 5-year average services per beneficiary (z=2.7 vs. population median)
1003072117,Physical Therapist in Private Practice,PA,I,-0.1835736683743347,0,4.86,Low,0,0,unusually low year-over-year beneficiary count change (z=-3.7 vs. population median); unusually low year-over-year payment change (z=-3.7 vs. population median); unusually low year-over-year service volume change (z=-3.4 vs. population median)
1003143850,Nurse Practitioner,CO,I,-0.1835464219259973,0,4.86,Low,0,0,unusually high payment-per-service deviation from specialty peers (z=2.2 vs. population median); unusually high charge-per-service deviation from specialty peers (z=2.0 vs. population median); unusually high 5-year average service concentration (HHI) (z=1.4 vs. population median)
1003041104,Nurse Practitioner,GA,I,-0.18353951439378097,0,4.86,Low,0,0,unusually high year-over-year service volume change (z=3.4 vs. population median); unusually high year-over-year payment change (z=2.4 vs. population median); unusually high year-over-year beneficiary count change (z=2.0 vs. population median)
1003088121,Audiologist,MA,I,-0.18368581807042716,0,4.83,Low,0,0,unusually high services per billing code (z=5.8 vs. population median); unusually low standardized-amount-to-payment ratio (z=-2.4 vs. population median); unusually high multi-year service-volume trend (z=2.2 vs. population median)
1003063900,Nurse Practitioner,FL,I,-0.1836985198561294,0,4.83,Low,0,0,unusually high year-over-year payment change (z=10.0 vs. population median); unusually high year-over-year beneficiary count change (z=6.7 vs. population median); unusually high year-over-year service volume change (z=6.6 vs. population median)
1003140328,Nurse Practitioner,MO,I,-0.18374222916070382,0,4.82,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=2.0 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.2 vs. population median); unusually high 5-year average service concentration (HHI) (z=1.2 vs. population median)
1003153131,Nurse Practitioner,TX,I,-0.1837378581875725,0,4.82,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=1.7 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.3 vs. population median); unusually high 5-year average service concentration (HHI) (z=1.3 vs. population median)
1003055666,Physician Assistant,MI,I,-0.18371566155269792,0,4.82,Low,0,0,unusually high year-over-year payment-per-service change (z=4.2 vs. population median); unusually low year-over-year service volume change (z=-3.1 vs. population median); unusually low year-over-year beneficiary count change (z=-2.7 vs. population median)
1003152968,Physician Assistant,PA,I,-0.18371477558888666,0,4.82,Low,0,0,unusually low 5-year average total payment (z=-1.1 vs. population median); unusually high standardized-amount-to-payment ratio (z=1.1 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.1 vs. population median)
1003011396,Pathology,MN,I,-0.1838640958389377,0,4.79,Low,0,0,unusually high number of distinct billing codes (HCPCS) used (z=3.0 vs. population median); unusually high total beneficiaries served (z=1.6 vs. population median); unusually low payment per service (z=-1.5 vs. population median)
1003138066,Audiologist,GA,I,-0.18390545371165956,0,4.78,Low,0,0,unusually low 5-year average payment per service (z=-1.9 vs. population median); unusually low payment per service (z=-1.8 vs. population median); unusually low 5-year average total payment (z=-1.1 vs. population median)
1003063181,Diagnostic Radiology,IL,I,-0.18393179271380838,0,4.77,Low,0,0,unusually high total beneficiaries served (z=2.1 vs. population median); unusually high service-concentration deviation from specialty peers (z=1.7 vs. population median); unusually low payment per service (z=-1.4 vs. population median)
1003054347,Physician Assistant,MO,I,-0.1839139381390818,0,4.77,Low,0,0,unusually low year-over-year payment-per-service change (z=-4.2 vs. population median); unusually low year-over-year payment change (z=-1.2 vs. population median); unusually high multi-year payment trend (z=1.0 vs. population median)
1003007345,Psychiatry,MN,I,-0.18406240385885592,0,4.74,Low,0,0,unusually high services per beneficiary (z=5.5 vs. population median); unusually low year-over-year beneficiary count change (z=-2.8 vs. population median); unusually high 5-year average services per beneficiary (z=2.8 vs. population median)
1003013152,Anesthesiology,PA,I,-0.1840551097543195,0,4.74,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=4.1 vs. population median); unusually high submitted charge per service (z=2.8 vs. population median); unusually low multi-year service-volume trend (z=-2.3 vs. population median)
1003125188,Optometry,WA,I,-0.1840739177739849,0,4.74,Low,0,0,unusually high total beneficiaries served (z=3.0 vs. population median); unusually high allowed-to-charge ratio (z=2.6 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=2.5 vs. population median)
1003105511,Hospitalist,IL,I,-0.18405336534390904,0,4.74,Low,0,0,unusually low payment-per-service deviation from specialty peers (z=-3.0 vs. population median); unusually low multi-year payment trend (z=-2.7 vs. population median); unusually low multi-year service-volume trend (z=-2.3 vs. population median)
1003102534,Emergency Medicine,NY,I,-0.18411126957830393,0,4.73,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=4.1 vs. population median); unusually high 5-year average payment per service (z=2.0 vs. population median); unusually low year-over-year payment-per-service change (z=-1.7 vs. population median)
1003112277,Nurse Practitioner,TN,I,-0.1840800392836347,0,4.73,Low,0,0,unusually high year-over-year service volume change (z=5.0 vs. population median); unusually high year-over-year beneficiary count change (z=4.2 vs. population median); unusually low year-over-year payment-per-service change (z=-3.0 vs. population median)
1003070442,Anesthesiology,IN,I,-0.18412680132212322,0,4.72,Low,0,0,unusually high submitted charge per service (z=4.5 vs. population median); unusually low multi-year payment trend (z=-1.8 vs. population median); unusually low allowed-to-charge ratio (z=-1.7 vs. population median)
1003064031,Internal Medicine,PA,I,-0.18412510406796506,0,4.72,Low,0,0,unusually high 5-year average payment-to-charge ratio (z=2.7 vs. population median); unusually high year-over-year beneficiary count change (z=2.0 vs. population median); unusually high payment-to-charge ratio (z=1.9 vs. population median)
1003027947,Emergency Medicine,OK,I,-0.18425198404924115,0,4.69,Low,0,0,unusually high submitted charge per service (z=6.0 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-1.9 vs. population median); unusually low payment-to-charge ratio (z=-1.8 vs. population median)
1003126129,Nurse Practitioner,CA,I,-0.18425708567715787,0,4.69,Low,0,0,unusually high year-over-year payment change (z=6.3 vs. population median); unusually high year-over-year payment-per-service change (z=5.1 vs. population median); unusually high year-over-year beneficiary count change (z=3.5 vs. population median)
1003011859,General Surgery,AL,I,-0.1842662416054714,0,4.69,Low,0,0,unusually low year-over-year payment-per-service change (z=-5.4 vs. population median); unusually high multi-year payment trend (z=3.7 vs. population median); unusually high multi-year service-volume trend (z=3.0 vs. population median)
1003076332,Hospitalist,WA,I,-0.18424909182059618,0,4.69,Low,0,0,unusually high 5-year average payment per service (z=2.8 vs. population median); unusually high payment-per-service deviation from specialty peers (z=2.5 vs. population median); unusually high payment per service (z=2.5 vs. population median)
1003042185,Psychiatry,ME,I,-0.18429159367951203,0,4.68,Low,0,0,unusually high 5-year average services per beneficiary (z=8.4 vs. population median); unusually high services per beneficiary (z=6.5 vs. population median); unusually high year-over-year payment-per-service change (z=4.7 vs. population median)
1003149147,Physician Assistant,WA,I,-0.18437226587294836,0,4.66,Low,0,0,unusually high 5-year average service concentration (HHI) (z=1.4 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.4 vs. population median); unusually low 5-year average total payment (z=-1.1 vs. population median)
1003070350,Hospitalist,NC,I,-0.18443483527094723,0,4.65,Low,0,0,unusually high 5-year average total payment (z=2.2 vs. population median); unusually high 5-year average total services (z=2.2 vs. population median); unusually low year-over-year payment-per-service change (z=-2.1 vs. population median)
1003030156,Optometry,GA,I,-0.18446133108923318,0,4.64,Low,0,0,unusually low year-over-year payment-per-service change (z=-2.4 vs. population median); unusually high multi-year service-volume trend (z=2.3 vs. population median); unusually high allowed-to-charge ratio (z=2.3 vs. population median)
1003075300,Emergency Medicine,WA,I,-0.18445956006202757,0,4.64,Low,0,0,unusually high submitted charge per service (z=5.7 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-1.9 vs. population median); unusually low allowed-to-charge ratio (z=-1.9 vs. population median)
1003067034,Physician Assistant,NC,I,-0.1845226909207902,0,4.63,Low,0,0,unusually high multi-year payment trend (z=8.5 vs. population median); unusually high multi-year service-volume trend (z=3.9 vs. population median); unusually high services per billing code (z=2.3 vs. population median)
1003047242,Cardiology,PA,I,-0.18451457648934239,0,4.63,Low,0,0,unusually high total beneficiaries served (z=3.2 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=2.8 vs. population median); unusually high multi-year service-volume trend (z=2.7 vs. population median)
1003075094,Ophthalmology,TX,I,-0.184547691489794,0,4.62,Low,0,0,unusually low year-over-year beneficiary count change (z=-2.0 vs. population median); unusually low year-over-year service volume change (z=-1.9 vs. population median); unusually high 5-year average total payment (z=1.7 vs. population median)
1003113606,Optometry,TN,I,-0.184588558496537,0,4.61,Low,0,0,unusually high allowed-to-charge ratio (z=2.6 vs. population median); unusually high payment-to-charge ratio (z=2.6 vs. population median); unusually high 5-year average payment-to-charge ratio (z=2.3 vs. population median)
1003046756,Optometry,KS,I,-0.18467151389812053,0,4.59,Low,0,0,unusually high total beneficiaries served (z=4.8 vs. population median); unusually high total services billed (z=3.2 vs. population median); unusually high 5-year average total services (z=3.0 vs. population median)
1003142779,Licensed Professional Counselor,NC,I,-0.18475122838603564,0,4.57,Low,0,0,unusually high payment-to-charge ratio (z=1.7 vs. population median); unusually high 5-year average payment-to-charge ratio (z=1.5 vs. population median); unusually high allowed-to-charge ratio (z=1.4 vs. population median)
1003150574,Nurse Practitioner,MI,I,-0.18474293298359573,0,4.57,Low,0,0,unusually high 5-year average service concentration (HHI) (z=1.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.8 vs. population median); unusually high payment-per-service deviation from specialty peers (z=1.5 vs. population median)
1003077991,Ophthalmology,NY,I,-0.1847444135169765,0,4.57,Low,0,0,unusually high multi-year service-volume trend (z=5.3 vs. population median); unusually high year-over-year beneficiary count change (z=4.2 vs. population median); unusually high multi-year payment trend (z=3.3 vs. population median)
1003041708,Emergency Medicine,ME,I,-0.18477549008685412,0,4.57,Low,0,0,unusually high submitted charge per service (z=7.7 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-2.0 vs. population median); unusually low payment-to-charge ratio (z=-1.9 vs. population median)
1003077587,Otolaryngology,MD,I,-0.18478050521079092,0,4.57,Low,0,0,unusually low standardized-amount-to-payment ratio (z=-2.7 vs. population median); unusually high total beneficiaries served (z=1.7 vs. population median); unusually high allowed-to-charge ratio (z=1.3 vs. population median)
1003161480,Hospitalist,FL,I,-0.18478608774297972,0,4.56,Low,0,0,unusually high 5-year average service concentration (HHI) (z=1.5 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.5 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-1.1 vs. population median)
1003049503,Internal Medicine,PA,I,-0.18484105738627216,0,4.55,Low,0,0,unusually high year-over-year service volume change (z=3.9 vs. population median); unusually high year-over-year beneficiary count change (z=3.8 vs. population median); unusually high year-over-year payment change (z=2.9 vs. population median)
1003089822,Hospitalist,NM,I,-0.18486322728617405,0,4.55,Low,0,0,unusually high year-over-year payment change (z=6.1 vs. population median); unusually high year-over-year beneficiary count change (z=6.0 vs. population median); unusually high year-over-year service volume change (z=4.5 vs. population median)
1003115999,Hospitalist,NY,I,-0.18487031945572385,0,4.54,Low,0,0,unusually high total submitted charges (z=4.3 vs. population median); unusually low standardized-amount-to-payment ratio (z=-3.9 vs. population median); unusually high 5-year average total payment (z=3.6 vs. population median)
1003135104,Emergency Medicine,CO,I,-0.1849248169679304,0,4.53,Low,0,0,unusually high submitted charge per service (z=2.2 vs. population median); unusually high payment-to-charge-ratio deviation from specialty peers (z=1.7 vs. population median); unusually high payment per service (z=1.3 vs. population median)
1003002841,Neurology,SC,I,-0.18492031898923278,0,4.53,Low,0,0,unusually high payment per service (z=1.9 vs. population median); unusually high 5-year average payment per service (z=1.4 vs. population median); unusually high standardized-amount-to-payment ratio (z=1.1 vs. population median)
1003000902,Family Practice,KY,I,-0.18496334930915292,0,4.52,Low,0,0,unusually high year-over-year payment-per-service change (z=1.6 vs. population median); unusually high payment-to-charge ratio (z=1.4 vs. population median); unusually high 5-year average payment-to-charge ratio (z=1.3 vs. population median)
1003067745,Otolaryngology,CA,I,-0.1849998606555298,0,4.51,Low,0,0,unusually low standardized-amount-to-payment ratio (z=-2.3 vs. population median); unusually high total Medicare payment received (z=2.3 vs. population median); unusually high 5-year average total payment (z=2.1 vs. population median)
1003077785,Internal Medicine,KY,I,-0.18504802214366106,0,4.5,Low,0,0,unusually high 5-year average service concentration (HHI) (z=3.2 vs. population median); unusually high year-over-year beneficiary count change (z=2.5 vs. population median); unusually high service-concentration deviation from specialty peers (z=2.4 vs. population median)
1003127218,Family Practice,NC,I,-0.18504516113209024,0,4.5,Low,0,0,unusually low year-over-year payment change (z=-4.3 vs. population median); unusually low year-over-year beneficiary count change (z=-4.0 vs. population median); unusually low year-over-year service volume change (z=-3.7 vs. population median)
1003041484,Emergency Medicine,TX,I,-0.1851519906406648,0,4.48,Low,0,0,unusually high submitted charge per service (z=5.6 vs. population median); unusually low multi-year service-volume trend (z=-2.3 vs. population median); unusually low multi-year payment trend (z=-2.3 vs. population median)
1003038605,Internal Medicine,MI,I,-0.18520755855579896,0,4.46,Low,0,0,unusually high year-over-year payment-per-service change (z=11.5 vs. population median); unusually low year-over-year service volume change (z=-3.4 vs. population median); unusually low year-over-year beneficiary count change (z=-2.9 vs. population median)
1003041971,Emergency Medicine,MA,I,-0.1852778331285534,0,4.45,Low,0,0,unusually high 5-year average payment per service (z=3.1 vs. population median); unusually high submitted charge per service (z=2.6 vs. population median); unusually high payment per service (z=2.3 vs. population median)
1003091539,Internal Medicine,CA,I,-0.1853258817014925,0,4.43,Low,0,0,unusually high total Medicare payment received (z=4.1 vs. population median); unusually high 5-year average total payment (z=4.0 vs. population median); unusually high total submitted charges (z=3.3 vs. population median)
1003163130,Nurse Practitioner,TX,I,-0.18538375151107567,0,4.42,Low,0,0,unusually high 5-year average service concentration (HHI) (z=1.8 vs. population median); unusually high service concentration (HHI) across billing codes (z=1.8 vs. population median); unusually low 5-year average total payment (z=-1.2 vs. population median)
1003127085,Family Practice,MO,I,-0.18536752741441836,0,4.42,Low,0,0,unusually low year-over-year payment-per-service change (z=-5.4 vs. population median); unusually high year-over-year beneficiary count change (z=5.1 vs. population median); unusually high year-over-year service volume change (z=4.9 vs. population median)
1003011891,Gastroenterology,NJ,I,-0.185509056170796,0,4.39,Low,0,0,unusually high submitted charge per service (z=3.3 vs. population median); unusually low standardized-amount-to-payment ratio (z=-2.0 vs. population median); unusually high year-over-year beneficiary count change (z=2.0 vs. population median)
1003100710,Emergency Medicine,CO,I,-0.18555661001986268,0,4.38,Low,0,0,unusually high multi-year payment trend (z=6.6 vs. population median); unusually high multi-year service-volume trend (z=6.1 vs. population median); unusually high submitted charge per service (z=4.1 vs. population median)
1003073552,Emergency Medicine,PA,I,-0.18559396442664733,0,4.37,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=3.2 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=2.7 vs. population median); unusually low multi-year payment trend (z=-1.7 vs. population median)
1003065475,Emergency Medicine,PA,I,-0.1856493687466424,0,4.36,Low,0,0,unusually high submitted charge per service (z=4.8 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=3.7 vs. population median); unusually high total submitted charges (z=3.1 vs. population median)
1003073883,Urology,CA,I,-0.18564057977630777,0,4.36,Low,0,0,unusually high multi-year payment trend (z=2.2 vs. population median); unusually high year-over-year payment change (z=2.0 vs. population median); unusually high year-over-year beneficiary count change (z=1.9 vs. population median)
1003102740,Audiologist,NC,I,-0.18562050332399993,0,4.36,Low,0,0,unusually high multi-year service-volume trend (z=5.9 vs. population median); unusually high multi-year payment trend (z=3.8 vs. population median); unusually low charge-per-service deviation from specialty peers (z=-2.0 vs. population median)
1003163593,Internal Medicine,CT,I,-0.18568144530609332,0,4.35,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=2.4 vs. population median); unusually high services per beneficiary (z=1.5 vs. population median); unusually high submitted charge per service (z=1.4 vs. population median)
1003122169,Physician Assistant,MI,I,-0.18567488388736003,0,4.35,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=5.2 vs. population median); unusually low year-over-year beneficiary count change (z=-3.1 vs. population median); unusually low year-over-year payment change (z=-3.1 vs. population median)
1003012915,Psychiatry,GA,I,-0.18576044424209448,0,4.33,Low,0,0,unusually high services per beneficiary (z=6.3 vs. population median); unusually high 5-year average services per beneficiary (z=4.4 vs. population median); unusually high services per billing code (z=3.8 vs. population median)
1003042375,Emergency Medicine,UT,I,-0.1857699216592773,0,4.33,Low,0,0,unusually high submitted charge per service (z=3.5 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-1.8 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-1.8 vs. population median)
1003134636,Internal Medicine,MN,I,-0.18581405978378795,0,4.32,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=2.4 vs. population median); unusually high services per beneficiary (z=2.1 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=2.0 vs. population median)
1003076993,General Surgery,FL,I,-0.18589586460416363,0,4.3,Low,0,0,unusually low year-over-year payment change (z=-3.6 vs. population median); unusually low year-over-year beneficiary count change (z=-3.4 vs. population median); unusually low year-over-year service volume change (z=-3.1 vs. population median)
1003022237,Emergency Medicine,IA,I,-0.18594646197638887,0,4.29,Low,0,0,unusually high submitted charge per service (z=3.7 vs. population median); unusually low year-over-year payment change (z=-2.4 vs. population median); unusually low year-over-year beneficiary count change (z=-2.3 vs. population median)
